Epoch,Train_Loss,Validation_Loss,Validation_Accuracy,FLOPs
1,0.4813764910487568,0.7765720798210665,70.63142437591777,5745615650
2,0.3553341686725616,0.3993669653480703,79.88252569750367,5745615650
3,0.30714511836276337,0.28912922604517505,88.10572687224669,5745615650
4,0.25665476541308796,1.2500062395225873,86.63729809104258,5745615650
5,0.26821092586306966,0.4394149599088864,84.87518355359765,5745615650
6,0.22883351844023256,0.2998342209241607,89.5741556534508,5745615650
7,0.20654494928963044,0.34250756962732837,86.34361233480176,5745615650
8,0.14641526571529753,0.2665310712023215,90.7488986784141,5745615650
9,0.12530254844356986,0.3755069077014923,88.10572687224669,5745615650
10,0.1259851059273762,0.32343376326290046,89.42731277533039,5745615650
11,0.09925104434437612,0.2915603555738926,89.42731277533039,5745615650
12,0.06440485106397639,0.22570372315716336,91.92364170337738,5745615650
13,0.08837267973679391,0.3580597950653596,87.66519823788546,5745615650
14,0.0782617280697998,0.271352483806285,91.92364170337738,5745615650
15,0.08279171972261633,0.3322159670801325,92.07048458149781,5745615650
16,0.0975962324095342,0.3266101916405288,90.01468428781205,5745615650
17,0.06177296622669982,0.3046117839720947,90.60205580029368,5745615650
18,0.04811610983040951,0.2921219324502586,92.95154185022027,5745615650
19,0.01261864251059973,0.27677018650468777,92.95154185022027,5745615650
20,0.008025750371983604,0.26888471406842157,93.3920704845815,5745615650
21,0.004722757506704725,0.2589196593167303,93.53891336270192,5745615650
22,0.006065436851007262,0.26803761449991725,93.53891336270192,5745615650
23,0.00591717581024996,0.2676635452437701,93.3920704845815,5745615650
24,0.0037010771819897107,0.2559100727720017,93.24522760646109,5745615650
25,0.00573640516394174,0.26933342371260305,93.3920704845815,5745615650
26,0.0022751683886299895,0.25210619073186535,93.24522760646109,5745615650
27,0.0024069852219648,0.26015071414704755,93.3920704845815,5745615650
28,0.0036325229430290433,0.2767479749507567,93.83259911894272,5745615650
29,0.0033053393062265754,0.25683792695847596,93.24522760646109,5745615650
30,0.002022297895147109,0.2665999831488906,93.53891336270192,5745615650
31,0.0036821310263750254,0.27517189759898675,93.97944199706313,5745615650
32,0.0058955129947314755,0.25753574080590624,93.53891336270192,5745615650
33,0.0019810834834489096,0.2649629878036318,93.68575624082231,5745615650
34,0.004962744208665647,0.27208622232402296,93.83259911894272,5745615650
35,0.0024164356642252054,0.2569136195908703,93.68575624082231,5745615650
36,0.00213358941828654,0.27889138787841977,93.68575624082231,5745615650
37,0.0016689223316943217,0.25760894575531973,93.3920704845815,5745615650
38,0.00482775820641751,0.26927094965966797,93.53891336270192,5745615650
39,0.002513854822695173,0.2678306415367512,93.53891336270192,5745615650
40,0.002151974374839269,0.26469565636150283,93.53891336270192,5745615650
41,0.006512670626911773,0.27253361050547525,93.68575624082231,5745615650
42,0.0035333481432376977,0.26283393684372475,93.3920704845815,5745615650
43,0.0014672840348794124,0.2534863774529764,93.09838472834068,5745615650
44,0.0018448070779627681,0.27236146132980305,93.83259911894272,5745615650
45,0.002661976367166704,0.2668264218359995,93.68575624082231,5745615650
46,0.004066778416317367,0.25931155259604566,93.3920704845815,5745615650
47,0.0021245451367576606,0.28871140971287707,93.83259911894272,5745615650
48,0.002109474122442086,0.26783853764407634,93.97944199706313,5745615650
49,0.001998844059177346,0.2808868067341708,93.83259911894272,5745615650
50,0.002529444312077591,0.27297133593409934,93.24522760646109,5745615650
